kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kategori_usaha,jumlah_umkm,satuan,tahun
32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,502.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,72.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,17605.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,18599.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,11358.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,82020.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,59991.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,11129.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA/LAINNYA,25917.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,258.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,258.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,35.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,9793.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,9558.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,5837.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,42149.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,30828.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,5386.0,UNIT,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA/LAINNYA,13318.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,734.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,734.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,105.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,26221.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,25311.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,14717.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,112856.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,82544.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,15313.0,UNIT,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA/LAINNYA,35661.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,726.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,726.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,105.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,26221.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,25311.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,15456.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,111617.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,81638.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,15145.0,UNIT,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA/LAINNYA,35269.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,491.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,491.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,70.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,17542.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,17542.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,10455.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,75503.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,55224.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,10245.0,UNIT,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA/LAINNYA,35269.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,189.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,189.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,27.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,6768.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,6768.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,4033.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,29128.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,20063.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,3505.0,UNIT,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA/LAINNYA,9204.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,272.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,BATIK,272.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,BORDIR,37.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,CRAFT,9699.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,FASHION,9466.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,5444.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,KULINER,41743.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,30531.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,5664.0,UNIT,2022
32,JAWA BARAT,3271,KOTA BOGOR,JASA/LAINNYA,13190.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,126.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,126.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,18.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,4515.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,4380.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,2675.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,19315.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,14128.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2637.0,UNIT,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,JASA/LAINNYA,5748.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,1018.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,BATIK,1018.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,154.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,38605.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,37679.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,23009.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,166158.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,121530.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,21232.0,UNIT,2022
32,JAWA BARAT,3273,KOTA BANDUNG,JASA/LAINNYA,52503.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,126.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,BATIK,126.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,BORDIR,18.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,CRAFT,4515.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,FASHION,4407.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,2534.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,KULINER,19432.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,14213.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2637.0,UNIT,2022
32,JAWA BARAT,3274,KOTA CIREBON,JASA/LAINNYA,6140.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,638.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,BATIK,638.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,BORDIR,91.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,CRAFT,22245.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,FASHION,22245.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,13584.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,KULINER,98097.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,67569.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,12535.0,UNIT,2022
32,JAWA BARAT,3275,KOTA BEKASI,JASA/LAINNYA,30997.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,510.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,BATIK,510.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,BORDIR,73.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,CRAFT,18227.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,FASHION,17790.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,10863.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,KULINER,78450.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,57380.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,10645.0,UNIT,2022
32,JAWA BARAT,3276,KOTA DEPOK,JASA/LAINNYA,24789.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,179.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,BATIK,179.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,26.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,6388.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,6235.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,3376.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,27493.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,16795.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,3731.0,UNIT,2022
32,JAWA BARAT,3277,KOTA CIMAHI,JASA/LAINNYA,8688.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,286.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,286.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,41.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,9400.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,9400.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,5406.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,39037.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,32195.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,5625.0,UNIT,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA/LAINNYA,13098.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,81.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,BATIK,81.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,BORDIR,11.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,CRAFT,2907.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,FASHION,2837.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,1732.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,KULINER,12510.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,9150.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,1698.0,UNIT,2022
32,JAWA BARAT,3279,KOTA BANJAR,JASA/LAINNYA,3723.0,UNIT,2022
